,X1,X2,cluster
4978,-69.83177,-30.509869,1
4979,15.008819,-24.88444,1
4980,21.129818,20.153421,1
4981,-58.533207,-24.636196,1
4982,-45.40231,-20.635399,1
4983,32.08358,-17.092167,1
4984,-51.473045,2.1807954,1
4985,81.58719,11.66103,1
4986,-30.316912,17.565325,1
4987,-107.088875,18.83126,1
4988,-33.354145,10.998129,1
4989,-103.16157,21.326214,1
4990,-27.447094,-45.064457,1
4991,-40.486065,-40.53948,1
4992,-49.432842,50.845406,1
4993,15.374088,-26.769833,1
4994,-39.707603,32.08007,1
4995,-28.145428,-48.676254,1
4996,-8.555636,-39.251053,1
4997,-64.75164,-51.51639,1
4998,-19.512026,-11.439738,1
4999,-52.103504,5.126765,1
5000,-4.36487,4.261516,0
5001,78.66578,6.1741633,0
5002,44.05862,54.08413,0
5003,66.57152,53.547554,0
5004,12.349185,49.46803,0
5005,45.139977,-30.368881,0
5006,-6.7918873,77.82969,0
5007,29.109083,-31.191833,0
5008,-15.781776,69.844795,0
5009,-13.45229,78.970245,0
5010,15.262249,-80.03168,0
5011,-19.17639,74.00509,0
5012,45.654686,60.177895,0
5013,-4.357333,3.969594,0
5014,-2.8210337,-0.031894885,0
5015,4.790179,38.756912,0
5016,-9.342952,-36.19796,0
5017,-8.802566,68.090904,0
5018,-19.191721,73.029045,0
5019,35.6609,20.51849,0
5020,29.32944,36.024826,0
5021,0.12500316,56.110245,0
5022,45.474987,-39.081337,0
5023,72.01724,-6.516069,0
5024,67.94409,-30.538929,0
5025,68.76803,43.666546,0
5026,3.4541302,-6.2629104,0
5027,36.029373,36.79991,0
5028,18.341835,36.38808,0
5029,5.7945633,58.72841,0
5030,80.57649,6.777659,0
5031,-22.747437,33.018547,0
5032,64.374725,-44.17021,0
5033,-4.209416,28.996311,0
5034,56.82249,27.825268,0
5035,25.422762,75.224754,0
5036,54.60389,47.089523,0
5037,7.200164,32.12906,0
5038,46.378616,59.359653,0
5039,-19.317575,29.123869,0
5040,70.93897,-45.786816,0
5041,37.412758,-58.51573,0
5042,-8.284761,24.223215,0
5043,61.19503,43.65928,0
5044,47.19154,59.1545,0
5045,52.22622,-55.436184,0
5046,91.647804,-3.054457,0
5047,73.17251,22.536985,0
5048,3.1276999,-33.0752,0
5049,66.38281,-25.500525,0
5050,69.04395,-2.4968069,0
5051,57.618134,8.463673,0
5052,31.41484,35.924187,0
5053,10.63116,48.188507,0
5054,-11.828205,38.2499,0
5055,49.320995,34.218708,0
5056,28.592024,36.85988,0
5057,89.70766,-5.336525,0
5058,12.052598,69.13452,0
5059,72.5669,-38.45993,0
5060,-6.8750305,15.512118,0
5061,34.272186,-8.070659,0
5062,50.50666,-9.728126,0
5063,19.378277,29.118107,0
5064,70.48799,-28.587498,0
5065,58.319107,47.9764,0
5066,-9.410462,-37.337753,0
5067,48.8317,-55.516727,0
5068,41.82913,20.896315,0
5069,-24.17565,77.93023,0
5070,3.3403158,28.518965,0
5071,60.573936,42.300186,0
5072,-8.037239,35.742672,0
5073,26.182758,22.646147,0
5074,4.4176245,-5.368039,0
5075,9.655077,-68.07827,0
5076,41.442883,-16.475723,0
5077,85.88289,4.2072577,0
5078,21.716942,74.61453,0
5079,-4.0346794,4.723811,0
5080,87.80594,-5.092803,0
5081,16.162523,41.43472,0
5082,50.70814,45.283928,0
5083,-4.522825,25.062838,0
5084,75.46092,-44.237576,0
5085,15.756372,63.562016,0
5086,87.93549,13.612974,0
5087,-19.790974,-25.397108,0
5088,26.532629,-65.69748,0
5089,-12.002559,-76.9275,0
5090,9.240524,86.00459,0
5091,-22.967667,73.00242,0
5092,-12.526088,-35.166683,0
5093,84.158295,10.850425,0
5094,-0.90262765,49.55629,0
5095,23.736355,26.88874,0
5096,76.66404,-4.869907,0
5097,-15.9668865,69.051384,0
5098,8.504801,76.89322,0
5099,67.26122,42.964287,0
5100,49.64231,9.688148,0
5101,-15.219282,-36.76452,0
5102,19.67492,68.85237,0
5103,-17.332373,-14.5127,0
5104,19.684956,45.32007,0
5105,87.08401,1.393648,0
5106,-12.414564,10.197665,0
5107,56.954315,3.8311732,0
5108,-4.594185,64.146095,0
5109,71.83504,24.647903,0
5110,-10.690523,33.5578,0
5111,6.290949,45.324577,0
5112,69.963104,-24.100067,0
5113,-11.974425,34.52656,0
5114,69.385666,57.959118,0
5115,36.845787,53.75372,0
5116,50.971413,20.255663,0
5117,23.03382,49.528183,0
5118,-19.285318,72.84697,0
5119,69.61021,9.598442,0
5120,71.71958,-10.735843,0
5121,6.287929,46.452827,0
5122,2.8884122,-3.6067753,0
5123,4.4701376,-2.7984595,0
5124,9.936553,36.69762,0
5125,17.744202,36.044243,0
5126,8.439543,55.52652,0
5127,58.87838,-41.336464,0
5128,76.6349,7.9793115,0
5129,27.072857,-0.9231236,0
5130,68.921936,15.956184,0
5131,13.140821,35.303127,0
5132,-7.583814,67.02419,0
5133,76.69907,8.315539,0
5134,40.78706,23.846798,0
5135,41.638252,53.26945,0
5136,45.470406,42.328945,0
5137,90.91581,-2.0867007,0
5138,24.003284,70.266365,0
5139,5.0436425,74.2704,0
5140,-16.998365,68.66976,0
5141,26.904606,75.26423,0
5142,1.8994391,63.064243,0
5143,31.703024,-74.585266,0
5144,31.630075,-48.617493,0
5145,-1.4088986,75.36828,0
5146,89.15243,13.811532,0
5147,71.69682,58.551357,0
5148,5.8131113,88.34286,0
5149,44.07027,7.545743,0
5150,61.56193,48.393658,0
5151,-3.5299487,22.797293,0
5152,65.31095,20.299887,0
5153,87.3812,-7.677612,0
5154,5.3748417,27.421577,0
5155,55.252163,23.820915,0
5156,1.0055742,67.89483,0
5157,78.07811,-2.3812854,0
5158,38.944244,-15.363097,0
5159,-1.4935998,56.662796,0
5160,35.347797,2.924058,0
5161,66.1214,40.999115,0
5162,3.1200993,11.46015,0
5163,-1.5234222,5.5689383,0
5164,17.277464,63.49406,0
5165,-9.431984,46.892002,0
5166,-17.233427,69.532745,0
5167,35.572636,-66.160515,0
5168,6.171481,79.300316,0
5169,58.06857,36.24109,0
5170,91.964584,-3.0602303,0
5171,-17.311018,36.35184,0
5172,13.2252655,65.84926,0
5173,38.123833,-31.181946,0
5174,66.280495,-31.789255,0
5175,32.660564,-33.840527,0
5176,-19.476244,76.99071,0
5177,7.073601,48.76551,0
5178,76.3885,6.9062185,0
5179,85.993454,10.993815,0
5180,3.3522308,1.7565268,0
5181,67.661255,50.67945,0
5182,2.3819036,-2.8442373,0
5183,-16.727755,70.545494,0
5184,7.2227416,86.646454,0
5185,50.572166,-2.2373042,0
5186,41.545933,-36.314857,0
5187,-16.37708,67.65885,0
5188,41.289055,21.072344,0
5189,12.873318,33.470524,0
5190,-8.093903,34.450966,0
5191,-4.195302,-3.3240128,0
5192,45.972744,-48.77128,0
5193,43.97558,-39.30838,0
5194,33.156845,46.718605,0
5195,21.805798,74.148026,0
5196,-16.470278,68.66029,0
5197,-17.366451,68.96136,0
5198,3.2323751,50.988514,0
5199,63.520866,49.321007,0
5200,13.309578,48.666626,0
5201,55.3117,-4.9680867,0
5202,62.75623,-41.75799,0
5203,-3.1789706,-60.176216,0
5204,30.362411,14.750259,0
5205,65.47175,60.138023,0
5206,-19.248297,31.092388,0
5207,7.9052005,36.3052,0
5208,-1.6145523,13.83456,0
5209,46.075806,42.98549,0
5210,-16.493078,67.35957,0
5211,-16.060755,41.235134,0
5212,41.595345,29.177431,0
5213,-4.9357944,63.587997,0
5214,3.0835328,-6.341564,0
5215,-2.9767358,78.00623,0
5216,-4.08686,0.15102492,0
5217,-21.404673,35.226738,0
5218,2.9554188,83.295456,0
5219,62.8225,-43.391697,0
5220,-10.574136,-78.85775,0
5221,-3.365347,2.244878,0
5222,54.5281,19.605135,0
5223,65.995674,15.077091,0
5224,66.44122,38.40558,0
5225,35.047268,-49.203983,0
5226,31.30101,18.289623,0
5227,66.59537,39.459587,0
5228,3.012089,11.893037,0
5229,-3.974843,7.313304,0
5230,68.11044,-31.978395,0
5231,95.11489,6.37405,0
5232,-8.186948,48.952427,0
5233,56.92416,2.2545943,0
5234,61.618206,-19.40662,0
5235,25.7519,67.008385,0
5236,72.24675,13.124811,0
5237,39.95488,20.818993,0
5238,17.450085,49.62795,0
5239,73.90708,21.940176,0
5240,-8.987083,49.716297,0
5241,71.46612,-6.2531915,0
5242,67.549965,42.847233,0
5243,-0.7315647,75.607185,0
5244,44.012745,7.117283,0
5245,58.479153,-12.45963,0
5246,60.740845,-8.102862,0
5247,37.01994,-7.5245337,0
5248,12.357881,67.5205,0
5249,52.68675,-56.459255,0
5250,-29.476925,-16.823961,0
5251,-8.451766,61.243763,0
5252,59.332623,-12.383036,0
5253,72.18978,-49.689014,0
5254,64.14073,12.004235,0
5255,48.48775,55.001118,0
5256,69.3615,-2.298404,0
5257,-14.211847,42.189667,0
5258,68.94878,49.221867,0
5259,42.06633,-27.653267,0
5260,95.665504,6.4857464,0
5261,24.228054,64.710396,0
5262,-15.8959675,67.951866,0
5263,27.582018,75.29595,0
5264,5.7270327,38.70588,0
5265,36.11853,51.276127,0
5266,47.607716,-12.080751,0
5267,66.6803,-57.683926,0
5268,-33.404625,-63.134964,0
5269,8.806333,-36.96403,0
5270,12.244001,37.453674,0
5271,19.52819,62.462055,0
5272,49.72801,11.37928,0
5273,61.83226,-19.624071,0
5274,8.511624,47.67003,0
5275,45.250175,59.557976,0
5276,24.761557,68.92125,0
5277,72.77786,-38.89024,0
5278,-3.639566,21.617138,0
5279,-4.9883356,3.3744957,0
5280,59.145676,48.584602,0
5281,-21.538916,76.07649,0
5282,70.01231,-24.99568,0
5283,-12.908683,-35.433704,0
5284,-2.976696,76.52281,0
5285,26.034235,65.9315,0
5286,58.114304,36.27028,0
5287,38.525417,-66.11947,0
5288,40.358067,0.8906137,0
5289,-18.345552,33.047623,0
5290,19.712309,62.508484,0
5291,49.045708,56.61934,0
5292,-15.89931,37.588856,0
5293,40.780228,50.53144,0
5294,19.552921,-62.4651,0
5295,-11.464996,37.03538,0
5296,46.023285,-24.854408,0
5297,-11.233635,-44.49762,0
5298,49.602783,-53.2587,0
5299,2.6019282,26.814575,0
5300,3.5019488,2.0856416,0
5301,6.2057853,83.03954,0
5302,58.683834,42.148853,0
5303,34.579422,-47.14616,0
5304,76.92903,-3.1510575,0
5305,-20.107317,71.6365,0
5306,-4.979199,64.44949,0
5307,9.998606,37.315914,0
5308,75.52213,-43.796642,0
5309,-2.8791442,-3.6948655,0
5310,22.954128,48.42786,0
5311,-5.166773,38.45792,0
5312,33.322,4.3753037,0
5313,-12.371112,70.87175,0
5314,-2.0103683,26.792606,0
5315,0.6418645,53.68771,0
5316,17.01716,63.68727,0
5317,7.6588635,31.88944,0
5318,-14.289376,41.972343,0
5319,47.794895,13.789731,0
5320,-11.708692,19.620548,0
5321,-7.4062257,66.19148,0
5322,-21.900362,29.734877,0
5323,-19.990088,30.860163,0
5324,96.39823,1.4247302,0
5325,44.958096,6.403187,0
5326,24.721209,38.5242,0
5327,70.63431,39.903008,0
5328,73.38408,54.257126,0
5329,39.26414,38.161255,0
5330,66.88877,9.109738,0
5331,5.2552543,58.598633,0
5332,21.454685,73.0827,0
5333,-19.37921,73.353485,0
5334,67.19536,-31.76367,0
5335,47.260735,-12.039101,0
5336,72.81557,-48.80646,0
5337,50.624916,44.069633,0
5338,97.85344,5.333787,0
5339,7.8583107,48.975437,0
5340,-21.12293,30.530958,0
5341,-13.715162,60.167774,0
5342,41.670467,52.31009,0
5343,30.433846,-74.3024,0
5344,38.53499,-5.350605,0
5345,4.8786535,-6.3458652,0
5346,-10.648845,59.219532,0
5347,35.023975,-61.06201,0
5348,36.335186,-48.23055,0
5349,72.295364,54.17117,0
5350,-5.180777,44.708736,0
5351,44.74807,-30.266815,0
5352,6.474628,60.45247,0
5353,49.802597,-52.86826,0
5354,7.250926,47.531307,0
5355,38.538,27.076752,0
5356,18.714504,68.56026,0
5357,-4.3294706,65.25499,0
5358,2.9954913,78.46416,0
5359,30.648956,37.51525,0
5360,4.0862823,-7.8223777,0
5361,-0.3074655,44.576054,0
5362,77.34,-5.624222,0
5363,12.701438,34.4608,0
5364,-11.591008,8.0343895,0
5365,47.897205,-2.932563,0
5366,-8.574058,-39.09757,0
5367,46.226257,-49.550056,0
5368,66.76298,39.976257,0
5369,36.01164,4.255646,0
5370,58.005825,-40.88861,0
5371,24.143543,-26.090073,0
5372,29.457184,-72.622574,0
5373,68.77356,-55.249752,0
5374,20.115908,-67.23306,0
5375,-23.051405,76.85824,0
5376,-9.831078,19.916546,0
5377,-12.96423,77.28634,0
5378,2.5104847,62.709343,0
5379,3.181681,10.980906,0
5380,-3.1790543,14.220273,0
5381,-15.239359,35.988483,0
5382,-7.734827,19.667698,0
5383,52.88593,43.589367,0
5384,0.69225764,75.74228,0
5385,76.21548,7.0449033,0
5386,-0.3469662,-3.105415,0
5387,-12.185854,-36.766827,0
5388,34.34815,45.01363,0
5389,-7.234889,15.209103,0
5390,37.197052,-5.869452,0
5391,33.25181,21.699924,0
5392,2.120477,85.87836,0
5393,-19.678026,-34.57129,0
5394,-15.034197,4.3067155,0
5395,21.949455,51.633118,0
5396,66.58481,38.707638,0
5397,20.260239,62.042843,0
5398,35.50694,53.265087,0
5399,16.213644,64.0997,0
5400,-9.490092,22.94689,0
5401,5.1758866,60.223633,0
5402,57.94591,14.311391,0
5403,96.25931,2.8127267,0
5404,68.872604,57.060913,0
5405,65.04361,15.251384,0
5406,-8.817585,-37.863323,0
5407,8.828004,54.501205,0
5408,69.73094,40.874012,0
5409,23.74035,-55.884083,0
5410,58.90034,-0.39716348,0
5411,53.216816,36.543858,0
5412,58.932972,-34.829533,0
5413,88.62182,-7.1975656,0
5414,7.6419806,52.884815,0
5415,68.495636,57.659184,0
5416,-32.583824,-26.606457,0
5417,-9.573901,46.192482,0
5418,44.625328,31.637955,0
5419,95.56664,1.4078333,0
5420,68.05597,52.768143,0
5421,25.393484,74.27933,0
5422,18.137869,44.728104,0
5423,-8.894307,-58.219624,0
5424,0.95859694,25.83608,0
5425,-17.700958,40.6527,0
5426,0.27673912,0.622869,0
5427,46.45839,58.665794,0
5428,65.1527,14.931895,0
5429,74.25069,-3.748151,0
5430,70.5749,-35.935265,0
5431,70.95236,-23.193521,0
5432,0.08484553,86.150795,0
5433,-10.272254,58.98088,0
5434,8.777882,29.164833,0
5435,-11.718938,58.72703,0
5436,32.606827,46.292137,0
5437,68.11234,-57.7791,0
5438,65.17151,9.517095,0
5439,-16.883533,7.83,0
5440,70.86493,40.091274,0
5441,24.86504,52.50903,0
5442,-4.3355603,74.855125,0
5443,56.79038,-1.8544213,0
5444,59.952305,-7.926247,0
5445,16.203173,55.11749,0
5446,38.705616,-48.01542,0
5447,15.31097,66.939514,0
5448,88.01798,-4.4494696,0
5449,-12.242577,37.397217,0
5450,2.4402804,76.34446,0
5451,49.660713,20.37146,0
5452,23.276892,74.28963,0
5453,19.18127,52.467373,0
5454,44.26098,5.5939527,0
5455,-9.389409,50.116333,0
5456,74.19059,8.494669,0
5457,-5.004629,64.94086,0
5458,54.924423,24.402033,0
5459,58.16277,-12.085421,0
5460,0.18935217,87.39514,0
5461,77.633026,9.016412,0
5462,2.337145,-3.3060338,0
5463,25.167116,72.7421,0
5464,35.41403,-55.570095,0
5465,58.99541,43.612816,0
5466,-7.815546,35.468163,0
5467,84.00979,10.247352,0
5468,48.90383,44.901974,0
5469,56.521927,-9.116981,0
5470,41.69907,29.420237,0
5471,61.575966,-21.800184,0
5472,-15.352607,31.165218,0
5473,-15.798599,31.230898,0
5474,96.682,1.6718563,0
5475,43.02682,58.312057,0
5476,14.889182,-82.08123,0
5477,51.31616,36.91058,0
5478,-6.7799764,42.051563,0
5479,-9.852901,47.40237,0
5480,46.97456,-11.081415,0
5481,43.24135,31.824446,0
5482,64.811035,18.89634,0
5483,27.666277,14.876478,0
5484,34.066536,-65.31281,0
5485,59.870167,33.290466,0
5486,57.81166,14.294642,0
5487,-0.61313814,35.84042,0
5488,69.240105,42.789604,0
5489,63.62149,-28.372917,0
5490,-10.545711,60.442654,0
5491,43.30758,8.567616,0
5492,19.848524,73.07319,0
5493,66.20413,-56.385674,0
5494,41.772606,20.72357,0
5495,30.933529,37.512638,0
5496,85.808334,10.527951,0
5497,70.33281,-10.1753025,0
5498,45.811756,-28.549528,0
5499,69.50544,-32.474773,0
5500,80.230156,-5.8154063,0
5501,67.90318,24.681187,0
5502,53.42163,-1.3985963,0
5503,79.40667,8.2536955,0
5504,22.247463,28.284346,0
5505,66.832954,20.879086,0
5506,54.438553,-5.0756884,0
5507,8.354782,-46.139416,0
5508,52.81885,19.894733,0
5509,71.15711,39.17981,0
5510,20.300064,-41.836132,0
5511,-8.38001,42.455597,0
5512,22.141657,54.870777,0
5513,6.437532,78.65506,0
5514,-3.662765,36.927227,0
5515,33.42569,21.699287,0
5516,26.345745,-64.6238,0
5517,2.193724,26.826967,0
5518,52.59762,43.18651,0
5519,18.04298,-31.081472,0
5520,-13.676705,77.08425,0
5521,62.782665,49.03191,0
5522,-13.250604,-35.845398,0
5523,6.989847,-82.341606,0
5524,-7.3749356,24.84259,0
5525,-2.650989,-0.92296994,0
5526,16.906923,35.577946,0
5527,50.283894,45.114452,0
5528,73.967804,54.806984,0
5529,9.556443,47.707603,0
5530,20.542036,49.40333,0
5531,4.2137885,84.35056,0
5532,21.139181,-59.66989,0
5533,64.55637,12.282593,0
5534,63.151943,49.70538,0
5535,20.93359,-59.99449,0
5536,32.191944,23.118559,0
5537,34.29006,-22.920822,0
5538,62.87847,-30.27579,0
5539,66.2668,60.988544,0
5540,34.90131,37.80632,0
5541,33.981857,13.423602,0
5542,41.631065,52.59313,0
5543,51.47505,-7.296517,0
5544,-10.114107,44.131054,0
5545,70.135574,12.591729,0
5546,4.37781,81.21186,0
5547,41.980328,32.97289,0
5548,49.220623,3.3357708,0
5549,43.907543,40.999916,0
5550,-17.604166,33.04445,0
5551,-7.7661734,34.57368,0
5552,62.08759,-35.417885,0
5553,28.389114,-70.272575,0
5554,4.887546,80.4337,0
5555,-0.6718305,-67.082565,0
5556,39.85013,-22.917877,0
5557,-0.7907921,14.540936,0
5558,68.840195,-35.885696,0
5559,70.48558,-44.367794,0
5560,15.782124,54.21514,0
5561,72.87875,53.561546,0
5562,54.15982,-13.314297,0
5563,18.309116,36.84407,0
5564,56.2024,-34.062977,0
5565,-6.2544727,76.91938,0
5566,-15.293347,-39.717216,0
5567,-0.4406704,82.951935,0
5568,76.94,8.934347,0
5569,6.15081,37.14065,0
5570,45.914062,-19.868486,0
5571,28.924183,12.05071,0
5572,37.411205,53.133614,0
5573,65.30634,13.714252,0
5574,49.16638,20.998264,0
5575,6.1809545,59.56731,0
5576,63.31075,-45.25605,0
5577,57.19483,3.0106435,0
5578,71.38349,-27.867525,0
5579,56.406967,62.681118,0
5580,8.730124,-69.81073,0
5581,29.397005,-48.413475,0
5582,13.559971,67.79866,0
5583,-24.170738,-44.21944,0
5584,63.20129,49.19079,0
5585,48.461884,-13.103805,0
5586,40.64868,50.006397,0
5587,35.576782,24.363209,0
5588,4.629002,50.094143,0
5589,25.213715,53.256325,0
5590,87.76136,1.8335965,0
5591,18.615028,68.07082,0
5592,23.521196,38.03841,0
5593,62.775665,48.877502,0
5594,-5.620037,43.311295,0
5595,33.50243,45.26216,0
5596,33.63841,46.411694,0
5597,62.127697,-19.910116,0
5598,24.959787,70.49598,0
5599,53.380882,35.74469,0
5600,9.860541,-68.42034,0
5601,-13.902044,4.2112164,0
5602,58.182587,28.494516,0
5603,58.745438,48.404922,0
5604,-4.267356,-80.4027,0
5605,-15.405518,3.7608967,0
5606,-10.773159,78.68832,0
5607,33.630722,-23.42956,0
5608,19.640182,48.816338,0
5609,24.222647,-38.238426,0
5610,48.541595,20.564121,0
5611,-1.2964939,6.2312393,0
5612,27.14759,20.178564,0
5613,24.09564,39.652363,0
5614,28.823345,-20.503828,0
5615,55.94071,62.64172,0
5616,4.421348,51.217365,0
5617,43.291634,42.25322,0
5618,19.24952,30.188942,0
5619,24.410309,51.940716,0
5620,25.144144,69.87943,0
5621,71.35197,-6.6754413,0
5622,-13.883772,-69.07844,0
5623,-11.898368,37.698997,0
5624,2.538514,62.200916,0
5625,32.404526,-74.351105,0
5626,33.790607,-7.8770905,0
5627,59.533245,0.9613582,0
5628,-9.580943,46.348686,0
5629,-23.081018,-43.3781,0
5630,-9.856381,13.242822,0
5631,56.98696,44.586536,0
5632,55.488888,64.29457,0
5633,29.306301,-48.11087,0
5634,50.280827,3.7353442,0
5635,53.12872,-57.306793,0
5636,34.3008,7.1172485,0
5637,23.003006,47.83232,0
5638,82.136925,7.60844,0
5639,60.374954,-41.936085,0
5640,54.43664,12.191339,0
5641,46.943264,-48.427773,0
5642,54.936176,33.123158,0
5643,72.59305,-29.50959,0
5644,68.38204,-2.9681401,0
5645,2.4039989,13.247358,0
5646,33.26638,23.503029,0
5647,-2.745505,44.737625,0
5648,-14.166136,16.814577,0
5649,87.1472,12.3361,0
5650,88.17259,-7.2967067,0
5651,46.066658,57.094196,0
5652,90.342606,3.7193892,0
5653,-12.984741,70.11244,0
5654,48.635788,11.432063,0
5655,-3.9903119,-3.3590744,0
5656,59.74436,-22.712362,0
5657,91.363106,-4.217702,0
5658,77.39957,-3.1041539,0
5659,65.97356,-55.622,0
5660,32.730198,-65.7437,0
5661,12.534806,-82.535255,0
5662,-55.155823,-34.329655,0
5663,59.58633,27.065002,0
5664,74.713486,-39.68093,0
5665,6.1090264,-81.87242,0
5666,27.372438,-73.263504,0
5667,-29.714525,-37.330494,0
5668,57.231426,3.052332,0
5669,70.65024,58.145935,0
5670,7.3769217,37.069916,0
5671,37.547615,-50.3815,0
5672,77.58017,-2.8393946,0
5673,58.77967,-8.059284,0
5674,26.285997,-43.114388,0
5675,89.621574,12.736999,0
5676,1.8032768,86.44081,0
5677,69.33695,-36.39379,0
5678,58.581078,0.6018396,0
5679,-15.5641575,33.25463,0
5680,53.974346,26.555655,0
5681,-11.363543,37.71148,0
5682,72.035515,12.78204,0
5683,62.21806,-25.143429,0
5684,19.267195,65.14436,0
5685,-0.50579447,84.23794,0
5686,2.4878047,74.52642,0
5687,-12.64733,-35.19697,0
5688,1.0268937,76.454285,0
5689,17.513523,-66.43862,0
5690,-6.007299,15.976687,0
5691,50.87312,56.34112,0
5692,53.697556,26.71762,0
5693,88.099,-7.397241,0
5694,17.29674,38.104385,0
5695,33.754852,44.894863,0
5696,-15.945676,70.90674,0
5697,92.251205,-1.6399283,0
5698,54.25287,43.487312,0
5699,42.125397,39.70621,0
5700,50.459145,16.97598,0
5701,60.56905,-42.487514,0
5702,63.60597,-28.750114,0
5703,27.953266,-11.412682,0
5704,-9.135541,50.038857,0
5705,24.594578,-56.134377,0
5706,-1.2215387,30.566437,0
5707,88.01232,13.35855,0
5708,31.13276,41.086155,0
5709,-17.363081,41.935673,0
5710,49.91513,33.441235,0
5711,-17.944975,10.073404,0
5712,29.129448,-13.126576,0
5713,79.382645,-6.660751,0
5714,14.447049,-68.36152,0
5715,23.465101,23.988026,0
5716,1.4413856,-0.9684969,0
5717,43.365475,-37.04279,0
5718,11.963613,-30.098269,0
5719,-3.5770462,-3.383939,0
5720,9.385396,-37.961224,0
5721,-4.8156276,4.769467,0
5722,70.97007,-49.92111,0
5723,15.749081,-81.71192,0
5724,44.226685,3.3901854,0
5725,76.36977,8.182477,0
5726,-12.480466,19.16605,0
5727,-1.5877339,45.83447,0
5728,-15.794505,-40.907585,0
5729,60.311317,-41.6783,0
5730,11.552185,49.0096,0
5731,15.51634,-40.585865,0
5732,4.7098656,-4.4199653,0
5733,-3.5029564,-75.498085,0
5734,44.441654,31.729498,0
5735,-23.343855,77.225655,0
5736,-25.533241,-55.406754,0
5737,-1.4026105,51.04372,0
5738,-19.566229,-50.87562,0
5739,70.34026,-10.075348,0
5740,3.7805648,-6.9292374,0
5741,-1.495268,-66.141624,0
5742,49.41594,12.964742,0
5743,74.407936,22.39305,0
5744,11.390361,40.323837,0
5745,49.62124,31.679655,0
5746,-2.0678306,3.6169114,0
5747,34.98534,-74.70409,0
5748,43.85245,8.309029,0
5749,68.77308,-33.42036,0
5750,5.5239205,28.767653,0
5751,59.824615,32.47058,0
5752,23.733828,19.745644,0
5753,65.52264,-53.010067,0
5754,6.6639476,28.91651,0
5755,13.025063,70.16667,0
5756,85.200195,-6.4464808,0
5757,11.059544,35.233036,0
5758,37.31102,-65.587395,0
5759,-7.264708,77.612175,0
5760,45.578663,60.25859,0
5761,28.430065,-65.34918,0
5762,20.194845,62.667664,0
5763,39.343716,26.9354,0
5764,-4.414044,65.927246,0
5765,-4.6080923,38.04343,0
5766,-7.7766213,66.235855,0
5767,-8.30306,34.780987,0
5768,20.215158,51.457817,0
5769,65.80923,14.860462,0
5770,60.813118,-9.889292,0
5771,61.140556,-42.111897,0
5772,-9.602358,15.212449,0
5773,20.306482,-41.63976,0
5774,67.95006,-52.748295,0
5775,-5.506852,3.8133197,0
5776,-12.414455,-41.150883,0
5777,75.85924,-43.189476,0
5778,54.005733,11.362008,0
5779,44.18111,34.632416,0
5780,34.71785,37.80287,0
5781,37.02904,-12.667894,0
5782,44.375336,27.291817,0
5783,2.3399363,84.02558,0
5784,66.72018,61.276615,0
5785,-13.578508,16.273962,0
5786,70.240204,58.890816,0
5787,75.32508,-39.60908,0
5788,65.634674,20.360857,0
5789,60.58072,-11.2836895,0
5790,22.733162,49.215584,0
5791,6.0631037,36.84645,0
5792,68.422554,39.475487,0
5793,62.370472,-35.62104,0
5794,-14.005435,-42.900425,0
5795,-8.1470585,64.34268,0
5796,-5.3062634,65.58663,0
5797,19.458458,29.815042,0
5798,69.020645,57.763954,0
5799,54.64163,26.80969,0
5800,37.30964,-45.705772,0
5801,50.231712,-3.4176302,0
5802,67.311226,38.234367,0
5803,66.09705,-53.0125,0
5804,48.00439,16.473574,0
5805,-15.649793,-39.94884,0
5806,71.027054,-48.48413,0
5807,-18.56364,29.036545,0
5808,-4.9292946,26.795622,0
5809,-8.261218,13.724187,0
5810,-7.0802903,-79.72372,0
5811,40.016247,-28.836094,0
5812,27.681147,-77.34783,0
5813,66.51931,-50.29655,0
5814,27.176868,75.30769,0
5815,55.56681,62.609844,0
5816,35.355682,-60.855495,0
5817,18.615751,67.98076,0
5818,52.645325,-55.196766,0
5819,18.984476,69.454,0
5820,24.847836,38.07261,0
5821,2.972521,3.1977437,0
5822,5.7748075,84.30949,0
5823,30.196537,38.926716,0
5824,9.283109,56.300343,0
5825,43.541885,7.5843763,0
5826,-12.386883,-44.35009,0
5827,59.04996,-8.188674,0
5828,-11.667855,59.451546,0
5829,-1.9286866,55.87367,0
5830,56.616142,2.9707031,0
5831,-20.000982,30.355513,0
5832,79.81075,7.073701,0
5833,44.505337,40.666557,0
5834,73.983734,6.211836,0
5835,54.298763,28.163918,0
5836,35.950012,52.8984,0
5837,34.864334,12.008738,0
5838,69.958855,25.558645,0
5839,83.67008,11.2412815,0
5840,66.268654,24.64062,0
5841,-8.528067,63.32612,0
5842,6.5742984,75.13798,0
5843,71.28722,-48.702335,0
5844,21.962063,-42.922066,0
5845,0.39415193,10.464328,0
5846,10.0757265,48.93217,0
5847,-1.7240646,4.0312734,0
5848,68.60068,-0.8902517,0
5849,-0.71610296,-3.8192432,0
5850,66.10843,-55.330517,0
5851,-13.000069,16.716516,0
5852,45.496326,-25.97802,0
5853,55.13158,29.368362,0
5854,66.96067,-50.015453,0
5855,15.949227,-67.138504,0
5856,70.63079,57.02925,0
5857,19.187277,52.46855,0
5858,21.45767,-16.1612,0
5859,74.51091,5.760727,0
5860,34.280293,-6.457361,0
5861,13.241928,70.02921,0
